id,name,property_type,accommodates,review_scores_rating
1021491,Whole Apt: Artsy home by BK Museum,Apartment,2,80
1022204,Glowing reviews; hip neighborhood,Apartment,2,98
1023452,Amazing 3BR windows in all rooms,Apartment,3,
971247,Sunny Artist Live-Work Apartment,Apartment,3,97
973128,Pretty One Bed in Brooklyn Heights,Apartment,3,94
1023529,Convenient and private,Apartment,1,94
1024364,The Perfect East Village-Grammercy Apt,Apartment,2,96
973535,Garden Apt; 5 mins from LaGuardia,Apartment,4,91
973653,A true Sanctuary in Harlem NYC,Apartment,3,
1025001,Private Entrance Charming Bedroom,House,2,98
975229,Prime East Village location w-backyard garden!,Apartment,2,97
1025786,Fantastic 1br in Astoria-LIC,Apartment,1,84
975250,Bushwick Duplex 2,Apartment,1,96
975965,Great Room in Lively East Village,Apartment,2,98
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,Apartment,2,76
1026531,New building; sunny - whole apt in Williamsburg,Apartment,2,92
976167,Newly Furnished Beautiful and Quiet,Apartment,3,92
976242,Cozy East Village Haven,Apartment,4,89
1026565,Peaceful Park Slope near subways,Apartment,3,96
978062,West Village 1 BR Apartment,Apartment,2,100
978386,A GEM Garden Apt on Broadway and 42ST QUEENS; NY,Apartment,2,87
1026683,Mi Casa Tu Casa Guesthouse Mexico ,Bed and breakfast,2,98
978582,Tiny Noisy Clean Upper East Side Apt,Apartment,3,94
1026945,Mi Casa Tu Casa Guesthouse a home away from home.,House,2,20
1026992,Mi Casa Tu Casa Guesthouse,Bed and breakfast,4,100
978615,NICE ROOM IN ASTORIA NEAR MANHATTAN,House,4,90
1027162,Mi Casa Tu Casa Guesthouse,Bed and breakfast,2,100
1027808,East Village Loft - 1300 sq-ft home - 2 Bedrooms!,Loft,5,97
1028263,Spacious Room-Great Location,Apartment,1,82
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,Apartment,2,96
1028366,1 great room available East will.,House,1,
980637,New York City - Greenwich Village Apt,Apartment,2,92
981494,Large and sunny one BR (600 sq.ft),Apartment,4,
1029118,Great; Sunny; Large; Studio Apt NYC,Apartment,2,96
982038,Entire 1bdrm cnr of Fort Greene- off Park,Apartment,2,100
982188,Close to Subway Prime Williamsburg,Apartment,2,96
1029482,Private Room w TV in East Village,Apartment,1,91
982276,*Perfect Bedroom! Large Sunny Apt*Manhattan*NYC,Apartment,1,97
983625,Great Studio in the heart of Harlem,Apartment,2,93
1029808,Spacious 1bd Near Trendy Neighborhoods And City,Apartment,2,88
1030254,Large room in Beautiful communal house,Apartment,1,97
984721,QUIET GARDEN APT FACING NY BAY!,House,2,92
985338,6 month sublet from May  Bklyn.Hts,Apartment,2,
1030780,NYC Brooklyn Sunset Park- Great Bed. Great House.,Townhouse,1,91
985642,Charming and Cozy Bushwick Apartment,Apartment,2,90
1032127,Short Term Stay in Chelsea-MP NYC,Apartment,2,
986727,Manhattan's Best Deal!,Apartment,6,91
987049,Spacious 2 Bedroom in UES All Yours,Apartment,8,83
1032610,Beautiful loft in trendy Harlem!,Loft,2,100
1032611,Private 1 bdrm Lefferts Gr; BK apt,Apartment,4,93
987329,ROOM NEAR TIMES SQUARE MANHATTAN,House,3,90
987616,5 Bdrm Historic Brownstone Triplex,Apartment,8,92
1034911,Entire Spaceous; Sunny; Loft in Clinton Hill,Loft,5,98
1036498,☆☆New Discount☆☆ 10min to Manhattan,Apartment,1,91
989976,Three Bedroom NY Private Apartment,Apartment,7,94
1049224,Beautiful duplex in a brownstone,Apartment,7,89
1036734,Apartment in the heart of Upper East Side,Apartment,2,94
1051575,Quiet and Comfort Near Columbia University,Apartment,2,96
1038326,Cute and Modern Apartment in Harlem!,Apartment,2,93
1053523,Beautiful Ground Level Townhouse Ap,Apartment,4,97
1039215,Heart of Williamsburg - authentic and central!,Apartment,2,95
1054201,One Bedroom Townhouse Apartment,Apartment,3,95
1055029,Washington Heights-Inwood apartment,Apartment,2,91
1056119,Cozy Private Space in Williamsburg Townhome,Guest suite,2,90
1039435,Lovely studio in Manhattan;New York,Apartment,2,100
1056185,Sunny+Cozy Double bedroom in BKLYN!,Apartment,2,96
1056256,Beautiful eco triplex w-green roof. Free yoga-spa.,House,12,94
1039946,Hilton Grand Vacation Condo-Studio,Apartment,2,
1056445,Upscale Designer Studio-Heart of Manhattan,Apartment,2,88
1040156,2 floor Luxury Loft in the best location!,Serviced apartment,6,98
1056804,Spacious Modern and Comfy Brownstone 2BRs,Apartment,7,98
1041334,Quiet central Williamsburg Loft,Apartment,6,94
1042416,Sunny Brownstone  Attic,Townhouse,5,90
1056865,Cozy Apt x Rent Close to Manhattan,Apartment,2,98
1057022,Spacious 1br East Village Apartment,Apartment,2,90
1042806,My Other Little Guestroom,House,2,94
1059025,Spacious Studio with Parking,Apartment,3,85
1059531,Staten Island 1st floor Apartment,Apartment,5,
1043046,Studio in Best Possible Location!,Apartment,2,98
1044502,HELLO HARLEM,Apartment,6,95
1059891,PRIVATE BEDROOM,Apartment,2,98
1044731,Dear Potential Airbnb Guests.,Apartment,2,95
1060019,Modern Duplex 1 bdrm ; 1.5 Baths + terrace!,Condominium,4,97
1061337,Sunny Private BR Crown Hts Brooklyn,Apartment,2,87
1063014,Fabulous Brooklyn Apartment Share,Apartment,2,100
1045491,Prime Williamsburg. Brand new,Apartment,1,93
1045897,HISTORIC WILLIAMSBURG; BKLYN,Apartment,5,89
1063020,Private Brownstone,Townhouse,2,97
1046443,Beautiful and spacious apartment in Astoria; Queens,Apartment,2,97
1063119,Uptown 2 Bedroom Haven in New York City!,Apartment,4,100
1046615,Great converted LOFT; STUDIO APT.,Loft,2,96
1048190,Huge Sunny Loft w Patio + Charm,Loft,5,98
1065138,Private room in beautiful neighborhood in Brooklyn,Apartment,2,100
1066769,Clean Room; Central Location in Manhattan,Apartment,2,97
1066779,Best of SOHO Gorgeous 2 bedroom,Condominium,5,89
1107092,Brand new 2BD Apt in Gramercy,Condominium,4,98
1067251,Entire home-apt in New York,Apartment,6,
1068505,Relaxing and Roomy in Crown Heights,Apartment,2,96
1107976,Manhattan view from Queens. Lovely single room .,House,1,94
1069266,Stay like a real New Yorker!,Apartment,2,91
1069287,Park Slope 1br by Barclays Center-Prospect Park!,Apartment,2,94
1108309,Charming Housebarge w- outside deck,Boat,4,93
1069758,Charming small Brooklyn Gem,Apartment,2,96
1071743,Brooklyn Family Friendly Brownstone,Apartment,6,100
1108893,Private Studio in the heart of NYC,Apartment,3,92
1072071,5 Star Lincoln Center Studio,Apartment,3,98
1109182,Harlem Historian-Musician near Columbia,Apartment,1,91
1072212,Relaxed in New York,Apartment,3,94
1109978,Loft Living in Bumpin Bushwick,Loft,2,93
1072481,Bedroom for two in Chelsea,Apartment,2,92
1110195,Chic Brooklyn Apt.- Private Room,Apartment,2,96
1073635,Cozy Carroll Gardens Brownstone Apt,Apartment,4,97
1073780,Sunny Clinton Hill Apt w-Patio,Apartment,4,91
1110484,Forget NYC; Stay in Williamsburg! Best 1 BR Apt,Apartment,2,100
1073832,Designer Studio Apt in Red Hook,Apartment,2,94
1110699,Unique and Artsy Private Bedroom,Apartment,1,86
1074155,Big 1st Meal; Kind Host; Ace Space,Apartment,3,91
1112070,Private Room and Bath in Brooklyn!,Apartment,2,90
1074506,Amazing Queens Oasis Steps to Train,Apartment,4,82
1112407,Harlem Short Term Stay,Apartment,5,94
1114409,2BR spacious luminous brownstone,Apartment,4,91
1074564,Spacious Home with Private Garden,Apartment,6,94
1075557,Gorgeous Sunny Quiet Manhattan 1BD for long sublet,Apartment,2,90
1114493,Quiet room with desk in 2BR spacious brownstone,Apartment,2,98
1076326,Central Park-76; 1br for 2-4;Family,Apartment,4,93
1115349,private room in the heart of Greenwich Village,Apartment,1,93
1115381,Private Room and Balcony in New York,Apartment,1,100
1117349,Cozy Studio Downtown West Village (Apt Swap Only),Apartment,1,93
1077176,Beautiful Gramercy duplex loft with terrace,Condominium,4,100
1077179,Large luxury 1 bedroom loft in Gramercy,Apartment,4,96
1077375,Private RM 15min from the Manhattan,Apartment,3,88
1079675,Clean; Complete and Cool,Apartment,2,100
1117516,Beautiful new one bedroom apartment,Apartment,3,87
1080543,Sunny Sunset Park Artist Loft,Loft,2,94
1117706,Bright; Bohemian; Spacious Apt in Williamsburg,Condominium,3,97
1118031,Single Room Soho-Nolita! Discount 4 longterm stay,Apartment,1,96
1080766,November  Special Price - Times Square,Apartment,2,95
1121448,1 rm @ 3BR loft williamsburg room 2,Loft,2,96
1121497,Spacious E Williamsburg with Yard!!,Apartment,2,90
1121502,ART HOUSE VAULT,Townhouse,3,87
1080839,Spacious sunny bedroom - East Village (A),Apartment,2,94
1082406,Sunny East Harlem Apt near Subway,Apartment,3,96
1123737,Leelas Bright; Cosy; and furnushed room.,Apartment,1,98
1083888,Verna's Brownstone in Bed  Stuy,House,2,100
1123934,Sunny 1BR Apt in N. Williasmburg,Apartment,2,100
1084328,Newly Renovated West Village + Bar,Apartment,4,100
1124012,FOODIE HAVEN -ENJOY THE REAL NYC :),Apartment,2,89
1085916,Private Apt in Heart of City. Walk to the sights!,Apartment,2,88
1124329,1 bedroom Apt 1 minute from the subway!,Apartment,3,87
1086598,1;500SF 2Bed-Bath APT Chelsea NYC,Apartment,4,94
1086640,1 Bedroom Apt Greenpoint; Brooklyn,Apartment,2,100
1126492,Andy Phillips,Apartment,2,100
1086884,Chic and Upscale 2br:BK at its Finest,Apartment,4,96
1087215,Stunning Designer Loft in the heart of Chelsea,Loft,3,100
1089240,Great Apartment with luxurious bath in NYC-Chelsea,Apartment,2,98
1089542,Private Cozy Bedroom in Brooklyn,Apartment,2,93
1089619,Bright; Huge Room in 3 Bedroom Apt.,Apartment,2,97
1126944,Private Home w- Parking in Brooklyn,House,8,80
1127040,spacious PARK SLOPE room available ,Apartment,1,
1090380,Stunning Central Park studio,Apartment,2,100
1128681,Sunny Room in Lower East Side Apt!,Apartment,1,93
1129105,Quiet and Cozy Brooklyn Brownstone Apartment,Apartment,3,100
1090732,You take living or bedroom!,Apartment,1,
1129432,Gorgeous Studio on Madison Avenue,Apartment,2,96
1091534,Charming Studio Apartment ,Apartment,3,90
1129483,Unique 1BR in energetic E. Village,Apartment,3,96
1091582,Two Comfy Rooms in Park Slope,Apartment,4,91
1091840,Private bedroom in Manhattan; NYC ,Apartment,2,90
1092760,Mi Casa Su  Casa - Welcome and Enjoy Your Stay,Townhouse,2,96
1130138,West Harlem Clean Park 1 Bedroom,Apartment,2,95
1093319,Stylish and spacious apartment,Condominium,2,98
1130680,It's all about Bushwick BROOKLYN,Apartment,3,94
1093570,Big Private Room NYC 10 minutes.,Apartment,3,91
1093977,Sunny Apt in Harlem; New York,Apartment,2,99
1130855,Brooklyn: Close-In With Character ,Apartment,2,98
1095106,Greenpoint - with your own space!,Apartment,1,94
1131422,ART HOUSE BIGGIE SMALL,House,2,93
1095472,Apt in Best location( Chinatown ),Apartment,1,89
1131804,Luxury 2BR Home Sleeps 3 in NYC; Vibrant Location,Apartment,3,98
1096326,Private studio in staten island  ,Apartment,4,
1132201,Cozy North Park Slope Apartment,Apartment,2,93
1132409,Amazing Upper West Side Loft-Studio,Loft,4,93
1132907,1 BDR in Greenwich Village Full APT,Apartment,2,92
1133296,Entire home-apt in Chelsea New York,Apartment,2,97
1096511,Private Room in Large Apt w- Gorgeous Park View,Apartment,1,95
1134365,Private Garden Apartment with outdoor space,Apartment,2,100
1097673,Private Room in 2 Bedroom UWS Apt,Apartment,2,92
1136399,Furnished Nolita Studio,Apartment,2,
1097816,Group-Student-Friendly Bklyn House,House,16,84
1098863,Great Bushwick Studio Apartment,Apartment,2,93
1137093,Triplex Penthouse in New York,Condominium,4,96
1099244,Big UWS 1Bdrm 2 min to Central Park,Apartment,4,100
1137270,large Private room in UWS New York,Apartment,2,92
1100421,Cobble Hill; sunny large 1BR apt,Condominium,2,97
1137587,Plum Guide Award-Winning Prospect Heights Oasis,Apartment,2,99
1100753,Stunner Garden Apt in Townhouse,Apartment,2,
1137921,Cozy and large place in NYC,Apartment,4,95
1101035,Sunny 1 or 2 BR apt in Boerum Hill,Apartment,3,98
1101097,Roofdeck Luxury Loft Apt with Gym,Apartment,4,93
1101224,THE PUTNAM,Apartment,4,97
1137999,Private room in a townhouse in NYC,Bed and breakfast,2,
1138052,Private room in Brooklyn,Apartment,4,95
1138455,Big and Well Appointed NYC 1 Bdrm,Apartment,3,96
1102853,Charming Room in the Heart of EV,Apartment,1,94
1138727,Spacious Sunny Bedroom w-Balcony Low MONTHLY Avail,Apartment,3,94
1102858,Brownstone Flat on Tree-Lined Block,Apartment,4,96
1139851,The Perfect Large Chelsea Studio,Apartment,1,98
1102942,1BR; 1BTH Duplex W- LRG OUTD SPACE,Apartment,2,93
1102963,The Bushwick 3BR 2BA 20 mins to NYC,Apartment,10,94
1140826,Private room-bedroom in Park Slope-Gowanus BK,Apartment,1,89
1141120,Beautiful stylish one bedroom home!,Apartment,4,98
1105845,Convenient Location! 1 BR on 1Floor,Apartment,2,95
1142034,Large Flatiron 2 bedroom,Apartment,6,94
1106284,Modern Loft Space on Gramercy Park,Loft,2,96
1143572,Modern Loft with Spacious Bedroom,Apartment,2,100
1159650,Central Park Views 2Bath 2Bed Home,Serviced apartment,6,96
1144861,Stylish Arty Brooklyn Appartment #4,Apartment,2,97
1145134,Lovely garden bedroom in Greenpoint,Apartment,2,98
1160006,Artist Duplex in Greenpoint,Apartment,2,
1163969,Huge Luxury EV 1 Bed Steps to Park Washer and Dryer,Apartment,2,100
1164101,Oasis in the West Village,Apartment,1,94
1145288,5 STARS***MIDTOWN EAST-BRAND NEW!!!,Apartment,2,80
1164111,COMFORTABLE NYC RETREAT and Breakfast,Apartment,3,96
1145337,Spacious Private Room -East Village,Apartment,2,92
1164940,A Zen Studio in Heart of Manhattan,Apartment,3,94
1165913,Quiet-Clean minutes to Manhattan,Apartment,1,100
1146653,Luxury 1 Bedroom Central Park Views,Condominium,3,98
1166339,Spring in Central Park-UWS,Apartment,4,100
1147507,Come in and STAY... my PRETTIES...FESTIVE Duplex,Apartment,2,100
1166398,Entire 2 bedroom flat,Apartment,4,94
1147524,3br family-friendly Astoria house,House,6,95
1166616,Gorgeous Large Sunny Room - Upper Manhattan,Apartment,2,92
1148144,Private Room (Long room) in Manhattan NYC,House,1,95
1148279,Family Owned and Operated Brownstone,Apartment,3,94
1166947,Huge Private Sunny Bedroom in NYC,Apartment,1,
1167009,Huge Bright Private Room in Loft,Loft,2,98
1167269,Zen Tropicalé Greenpoint; Brooklyn,Apartment,2,98
1148452,Penthouse duplex huge outdoor areas NYC oasis,Loft,6,89
1167658,Cozy Greenpoint Accommodation,Apartment,2,92
1148978,1 BR 1-2 block to A-B-C-D trains,Apartment,2,94
1170261,Large room for your vacation in NYC,Apartment,2,87
1150382,Fab 1 Bedroom Apartment!,Apartment,3,95
1170268,Modern Trendy Duplex Brooklyn Loft!,Loft,5,90
1170887,Spacious Sunny with Skyline View by the L train,Apartment,4,84
1150398,Bright room in Brooklyn,Apartment,2,94
1150514,Lovely Entire Apt in Prime Brooklyn,Apartment,3,86
1171581,Spacious 2 bedroom near Times Sq,Apartment,4,
1150594,HEART OF EAST VILLAGE! Great location!,Apartment,4,87
1171614,Cozy Room in Charming Apartment,Apartment,2,100
1171674,Great One-Bed in the West Village,Apartment,2,95
1150869,Large UWS Apt $170.00-day May 2018- September 2018,Apartment,4,100
1151209,Large Sunny 1BR - Entire 2nd Floor,Apartment,2,97
1171955,Manhattan apt in the centre of it!,Apartment,3,83
1173994,Steps to Subway! Entire apt! 20 min to Manhattan!,Apartment,8,98
1151343,Large  room in 2-1 on park w-2day discounts,Apartment,3,93
1151582,Quiet and Convenient Upper East Side ,Apartment,1,
1174830,Private RM Empire State  (New York TIMES SQ),Apartment,2,81
1151782,GREAT 2 BR  UPPER EAST - MIN 30 DAYS,Apartment,4,97
1174944,*Soho Duplex* with private rooftop,Apartment,4,99
1155475,Big; glamorous; 4BR; 3-story house,House,8,97
1175394,1BR in Massive Williamsburg Loft,Apartment,2,100
1155573,Peaceful Oasis Above New York City,Apartment,2,91
1175400,LARGE light filled loft-apt! PRIME Williamsburg.✨,Apartment,3,99
1177725,Sunny loft w-Big Bed in Brooklyn,Apartment,4,89
1177971,Amazing View from Contemporary Loft,Apartment,2,90
1155885,Fresh and modern 1BR in Bed-Stuy,Apartment,2,93
1178231,Private; Cozy hideaway apt in Bklyn for 2 to 4.,Guest suite,4,97
1178389,Beautiful; clean 1-bdrm private apt,Apartment,2,81
1156440,Trendy East Village 1 Bedroom - NYC,Apartment,4,99
1180157,PRIVATE ROOM (BRIGHT and CLEAN) Manhattan NYC,Apartment,1,80
1180473,LXRY STUDIOS UTILITIES 24-7GYM INCL,Apartment,2,93
1156499,MODERN- SUBWAY-TERRACE-LOFT- MASTER ROOM~OWN BATH,Loft,2,95
1180537,spacious; tranquil east village apt,Apartment,2,97
1182187,Best Chelsea Street. Beautiful Room. Superhost.,Apartment,2,99
1156733,Beautiful 1BR in central Wil'burg,Apartment,4,93
1157036,private spacious sunny bedroom,Apartment,2,100
1182844,Large apt at Central Park; TimesSq,Apartment,2,94
1157522,North Williamsburg whole apt - Off the BEDFORD L,Apartment,4,94
1159142,Private Master Bedroom@Central Park,Apartment,2,90
1183172,Sunny; Quiet! Lovely 1 Bedroom in Prospect Heights,Apartment,2,96
1217670,BK Rest - Williamsburg; Brooklyn,Apartment,2,97
1220548,Cozy 2 BR apartment in Queens,Apartment,4,93
1183236,Fantastic 1 BR in massive share.,Apartment,1,
1183620,The Perfect 2 Bedroom Designer Flat in L.E.S.,Apartment,7,91
1221332,Furnished 1 Bedroom in East Harlem,Apartment,3,93
1183628,Perfect 1st Floor Brownstone in Meatpacking- 2 ppl,Apartment,2,97
1183667,Sunlit cozy studio apt in UWS (70s),Apartment,3,98
1221511,Large Astoria 1 bedroom w-balcony,Apartment,3,97
1185357,Central Park Room-Bath with a View!,Apartment,2,93
1221517,Private Room (Cozy and Clean) Manhattan NYC,Apartment,1,90
1221962,Newly Renovated West Village Privat,Condominium,2,93
1222563,Renovated; Residential Space,Townhouse,4,94
1185525,Peaceful Brooklyn Flat,Apartment,2,92
1223755,Cozy; friendly; 3 min from subway.,Apartment,1,93
1185644,2 BR Queen Size Sunny - Nolita,Apartment,4,94
1186153,Sexy Bedroom near Central Park!,Apartment,2,84
1225060,Lovely Studio in Astoria,Apartment,2,98
1186569,beautiful spacious room,House,1,95
1225110,Lovely; Private Home in Greenpoint,Apartment,4,87
1225303,Greenwich Village Studio Apt,Apartment,2,
1225378,Perfect Greenwich village apt !,Loft,2,100
1226176,Private bedroom (15 min Manhattan).,Townhouse,2,96
1186746,#1 Reviewed Spot in Williamsburg; 4mins-Union Sq.,Loft,2,95
1186761,Quaint and Cozy 3 blocks from CP,Apartment,2,95
1227258,Amazing Duplex in Williamsburg,Apartment,6,
1227528,Modern Williamsburg,Apartment,4,98
1187643,PRIVATE ROOM IN NYC ARTIST LOFT,Loft,2,94
1189225,Bright; New Luxury Exec Studio ,Apartment,2,83
1228561,Stylish Apt in Heart of Ft. Greene,Apartment,2,100
1189378,Authentic Soho Loft (1200 sq ft),Loft,5,94
1190223,Large 1 Bedroom in Astoria,Apartment,2,100
1229484,SUNNY AND COZY BEDROOM IN BROOKLYN!,Apartment,1,100
1191606,STUNNING OCEAN-VIEW 1BR in BROOKLYN; NYC,Serviced apartment,4,98
1192845,Private room Lady liberty (NYC Times Square),Apartment,2,82
1229630,Spacious Harlem Condo,Apartment,2,
1231273,LUXURY TIMES SQUARE APARTMENT,Condominium,3,97
1232212,Beautiful; Huge Loft in Williamsburg; NY,Loft,2,99
1194066,ENTIRE 1 Bedroom apartment- Upper East Side,Apartment,4,87
1232433,Manhattan Upper East Side 1bedroom,Apartment,4,88
1194469,Large room in duplex a block from Central Park,Apartment,2,
1194508,Sunny room - Prime Location,Apartment,1,100
1233257,HUGE  1 Bedroom Min away from City!,Apartment,2,91
1195198,Cozy 1 Bedroom in Clinton Hill,Guest suite,4,96
1237179,comfy brooklyn waterfront spot,Apartment,2,87
1237275,Beautiful Apartment in Williamsburg,Apartment,2,99
1195260,The Ganham House,Apartment,4,94
1196791,Creative Hub in Upper Manhattan,Apartment,2,92
1238285,Stuyvesant Heights Apt mins 2 City,Townhouse,3,77
1197135,Large room in beautiful brownstone,Apartment,2,73
1197899,Sunny Bedroom in Clinton Hill,Apartment,1,98
1239017,Spacious 4-BD-2BA Townhouse in PLG,Townhouse,9,90
1197979,Furnished Master Avail 6.15-7.1,Apartment,2,
1198231,Clean and Quiet Apartment.,Apartment,1,
1239293,Cozy Retreat in Brooklyn Apartment,Apartment,1,95
1199863,1 room available for rent in 3 bedroom.,Apartment,2,87
1240530,Large Sunny Room in Brooklyn,Apartment,2,100
1240586,Spacious and clean 1 bed apt in West Harlem,Apartment,2,100
1240594,Private room 2nd Fl near CandA line and 15mins JFK,Apartment,1,90
1200438,Ranch Abode Loft in Bushwick,Loft,4,89
1244117,Cozy Huge Brownstone in Bedstuy,Apartment,8,72
1201479,Nice room famous Park Ave in Manha!,Apartment,2,80
1202274,Comfortable room in 3 BR NYC living,Apartment,1,
1244136,PRIVATE COZY AMBIENT ROOM*****,Apartment,2,93
1245479,Private Room In a Modern HUGE Loft,Loft,2,100
1203737,Spacious private 1BR by Columbia U,Apartment,4,96
1245977,Charming Prewar on Prospect Park!,Apartment,4,92
1249419,Luxury Modern 2 bedr Duplex 2 Times square 10min,Apartment,4,100
1205103,Cozy and Private Fort Green Cottage,Apartment,2,97
1249523,Lovely Bedroom in Beautiful Apartment,Apartment,1,90
1251566,SPACE FOR 8,Apartment,8,88
1208953,Cozy Room in Nice Area 20 minutes to Times Square!,Apartment,3,94
1209492,Beautiful East Village Apt,Apartment,2,97
1209887,East Village Bright and Spacious Artist Loft,Loft,4,93
1209921,Authentic NYC Living 2,House,2,96
1251889,Private Room in Williamsburg!,Apartment,1,100
1209954,True Loft Living in Williamsburg,Loft,2,
1209955,The Green Room: Your NYC Adventure starts here,House,2,89
1252565,Simple Spacious Uptown Bedroom,Apartment,1,93
1210916,Stylish apt in the heart of NYC!,Condominium,2,97
1212319,Large room in Washington Heights,Apartment,1,90
1213745,Cozy; modern 1BR; 1st fl brownstone,Townhouse,2,100
1252826,Three bedroom apartment; Manhattan,Apartment,4,
1255828,Sunny Beach House type room on UWS,Apartment,1,96
1256536,Clean 2Bedroom-Ideal UpperEast Loc.,Apartment,2,92
1213991,Private 2 bedroom Midtown Manhattan,Apartment,6,96
1215122,Rm #1 River view Hamilton Heights,Apartment,2,100
1256768,Beautiful Park Slope apt w garden,Apartment,3,94
1215627,Floating Cabin Houseboat Rockaway Surf's Up!,Boat,2,96
1257184,Beautiful Garden Brownstone Apt,Apartment,5,96
1215802,A beautiful; quiet two bedroom apt ,Apartment,2,
1257994,Tiny Room for One Williamsburg BK,Apartment,1,93
1215836,Prospect Park Apt,Apartment,2,100
1258651,Chic Historic Harlem Brownstone,Apartment,6,96
1216563,Greenpoint Getaway,Apartment,4,95
1217046,Sunny Williamsburg Apt w- Deck,Apartment,6,96
1262053,Park Slope 3-Floor Townhouse with Yoga Studio,Townhouse,5,91
1217318,Williamsburg Penthouse Hideaway,Apartment,2,92
1262392,TRIBECA 1BR LUXURY TERRACE DOORMAN,Apartment,1,100
1290336,Spacious and Stylish 2br-Prime Williamsburg Hot Spot,Apartment,6,94
1263964,Designer amazing room in NYC!!,Apartment,2,94
1264621,nice room in bedstuy N,Apartment,2,91
1264663,Prospect Park Apt With Terrace,Apartment,3,
1291020,One family  house June 1 2018 monthly 3;000,House,2,
1264695,Classy Penthouse with Amazing View!,Apartment,4,96
1291245,ENORMOUS Artsy 2BR in trendy LES!,Apartment,6,100
1291261,Dream Apartment - Greenwich Village,Apartment,4,100
1264887,Hippest Greenpoint Apt Fits 4!,Apartment,4,95
1291490,nice room in bedstuy M,Apartment,2,93
1291561,True West Village Experience-1 Bdrm,Apartment,2,96
1292428,Room in Great Loft - Fun-Convenient,Apartment,2,94
1264920,BEAUTIFUL UPPER WEST SIDE SANCTUARY,Apartment,3,92
1292585,Cozy room Times Square,Apartment,2,82
1294721,Skylight Apartment Williamsburg,Apartment,2,80
1266411,Cozy Brownstone Living in Brooklyn,Townhouse,4,95
1267186,Private room for labor day weekend,Apartment,1,95
1294973,PRIVATE BEDROOM IN COMFY and CHIC UWS APT!,Apartment,2,100
1267945,nice room in bedstuy I,Apartment,2,91
1296788,Family style and a sweet place to be!,Apartment,2,
1267954,Charming Brooklyn Brownstone Near it All!,Townhouse,2,96
1268226,Bright private room in Chelsea,Apartment,2,94
1297663,Your West Village NYC 1 Bdm Apt,Apartment,2,99
1300097,Marcel the Shell with Shoes On or Off; Whatever,Apartment,1,
1271103,Lovely spacious 1 Bdrm in Ridgewood,Apartment,2,100
1300216,Quet 1 Bdrm Apt 2 blocks 2 Subway 15 min 2 Midtown,Apartment,4,94
1271361,ABSOLUTELY GORGEOUS $10MILLION LOFT w-BASQUIAT,Loft,2,85
1272282,Beautiful Large 1 Bedroom Apt in BK,Apartment,2,98
1300950,Brooklyn's Best! Private Room; Kitchen,Townhouse,2,87
1301321,West Village Penthouse-terrace-view,Apartment,2,95
1302596,Splendid 1 bdrm in West Village NYC,Apartment,2,86
1272550,1 BR with the best view of WTC,Apartment,4,
1302684,1 Bedroom; Near Subway; Wash Hts,Apartment,3,98
1273533,1 Bedroom avail in BK 3BD w- porch,Apartment,1,60
1303515,Greenwich Village 1BR Fantastic Apt,Apartment,2,90
1275942,nice room in bedstuy H,Apartment,2,93
1303850,Private spacious studio,Apartment,2,
1276054,PRIVATE BEDROOM IN A PENTHOUSE SUITE,Apartment,4,94
1304181,beautiful ROOM in a DREAM APARTMENT,Apartment,2,98
1304459,Sunny Williamsburg Artist's Loft,Loft,2,96
1276554,1 Guest Room in New Condo,Condominium,2,100
1304496,Cozy Room in Williamsburg,Apartment,2,80
1276760,1bedroom apartment in Williamsburg,Apartment,2,80
1277955,Gorgeous Windsor Terrace home,House,4,97
1277972,Brooklyn Apt Boarders 3 Hoods!,Apartment,3,80
1304776,Luxurious Artful Home in New York City,Apartment,1,96
1278784,Private room minutes from midtown!,Apartment,4,97
1304952,Downtown Brooklyn's Best Private Room,Townhouse,2,67
1279234,Massive; sunny 1-br in Brooklyn,Apartment,4,95
1280188,The Original Williamsburg Loft!,Loft,2,95
1305265,Perfect House for the Whole Family,Townhouse,6,100
1280412,XL Loft - Experience Brooklyn!,Apartment,2,
1281023,Your private bedroom in the Upper East Side!,Apartment,2,92
1281054,Casa de Chester Baby Kitty,Apartment,2,
1281257,1BR LUXURY PENTHOUSE MODERN CONDO,Condominium,2,83
1305346,Studio in the Heart of Soho,Apartment,4,100
1306570,Apt on L train-Jefferson (whole),Apartment,4,91
1283453,Adorable Williamsburg room!,Apartment,2,100
1284189,UWS 1 bedroom Apt. Near CentralPark,Apartment,2,96
1306749,Superstar Manhattan Apt - Harlem,Apartment,3,96
1284659,Serene Townhouse Garden 2Bed-2Bath with Patio,Townhouse,5,94
1306966,Beautiful 1BR: Heart of the Village,Apartment,3,100
1284734,Cozy East Willburg Basement Room,Apartment,2,85
1307095,Private Room in an East Village Apt,Apartment,2,100
1284776,Modern Apartment in Brownstone Bkln,Apartment,6,97
1307123,Apt on L train-Jefferson (Room A),Apartment,2,100
1286024,*Superhost* Modern One Bedroom Manhattan apt,Apartment,2,98
1307228,Apt on L train-Jefferson (Room B),Apartment,2,100
1307723,A real home on the UWS.,Apartment,1,99
1307930,Great East Village Studio - 30 Days Min,Apartment,2,95
1286372,Cozy Upper West Side Duplex,Apartment,2,88
1308155,Deep House in Bed Stuy,Apartment,4,
